Ticket_ID,Customer_Age,Customer_Gender,Date_of_Purchase,Ticket_Type,Ticket_Status,Ticket_Priority,Ticket_Channel,First_Response_Time,Time_to_Resolution,Customer_Satisfaction_Rating,Resolution_Hours
7394,29,Male,16-04-2021,Cancellation request,Closed,High,Email,01-06-2023 8:06,01-06-2023 17:52,2,9.77
7395,31,Male,08-04-2021,Cancellation request,Open,High,Chat,,,,
7396,60,Male,01-08-2021,Cancellation request,Pending Customer Response,Critical,Social media,01-06-2023 23:10,,,
7397,60,Male,16-06-2021,Product inquiry,Pending Customer Response,Critical,Phone,01-06-2023 21:19,,,
7398,19,Male,26-09-2021,Cancellation request,Pending Customer Response,Medium,Phone,01-06-2023 11:40,,,
7399,56,Female,15-01-2020,Refund request,Closed,Critical,Email,01-06-2023 12:18,01-06-2023 7:14,2,-5.07
7400,34,Female,12-12-2021,Refund request,Open,Low,Email,,,,
7401,27,Male,30-01-2020,Billing inquiry,Open,Low,Email,,,,
7402,68,Female,24-02-2020,Billing inquiry,Closed,Low,Chat,01-06-2023 13:37,01-06-2023 21:11,1,7.57
7403,41,Female,29-06-2020,Technical issue,Closed,Critical,Email,01-06-2023 14:41,01-06-2023 6:11,4,-8.5
7404,50,Female,07-03-2021,Cancellation request,Pending Customer Response,High,Chat,01-06-2023 19:01,,,
7405,57,Other,24-04-2021,Cancellation request,Closed,High,Chat,01-06-2023 14:49,01-06-2023 16:23,4,1.57
7406,41,Male,04-11-2020,Cancellation request,Closed,High,Email,01-06-2023 1:39,01-06-2023 18:15,1,16.6
7407,23,Male,23-10-2020,Cancellation request,Pending Customer Response,Low,Email,02-06-2023 0:00,,,
7408,58,Other,26-12-2020,Cancellation request,Open,Critical,Social media,,,,
7409,21,Other,16-12-2020,Cancellation request,Closed,Critical,Phone,01-06-2023 13:24,01-06-2023 17:55,1,4.52
7410,68,Other,04-11-2021,Technical issue,Open,High,Email,,,,
7411,28,Female,10-04-2021,Cancellation request,Pending Customer Response,Medium,Social media,01-06-2023 13:47,,,
7412,54,Other,28-07-2020,Refund request,Open,Low,Email,,,,
7413,25,Male,31-05-2021,Refund request,Closed,High,Email,01-06-2023 19:54,01-06-2023 18:53,2,-1.02
7414,27,Female,13-10-2021,Technical issue,Open,High,Phone,,,,
7415,48,Male,19-07-2021,Technical issue,Open,High,Chat,,,,
7416,52,Other,14-08-2021,Product inquiry,Open,Low,Chat,,,,
7417,43,Female,25-11-2021,Product inquiry,Open,Medium,Social media,,,,
7418,58,Male,22-09-2020,Refund request,Open,Critical,Social media,,,,
7419,48,Female,28-08-2020,Technical issue,Open,Medium,Email,,,,
7420,51,Other,04-07-2021,Cancellation request,Closed,High,Phone,01-06-2023 23:19,01-06-2023 8:02,3,-15.28
7421,39,Other,15-03-2020,Technical issue,Open,Medium,Social media,,,,
7422,24,Other,01-03-2021,Product inquiry,Pending Customer Response,Medium,Social media,01-06-2023 3:15,,,
7423,36,Male,25-04-2020,Technical issue,Open,Medium,Social media,,,,
7424,27,Other,10-12-2020,Technical issue,Pending Customer Response,Low,Phone,01-06-2023 22:03,,,
7425,40,Male,10-09-2020,Billing inquiry,Pending Customer Response,Medium,Phone,01-06-2023 20:07,,,
7426,46,Male,27-12-2020,Product inquiry,Open,Critical,Email,,,,
7427,58,Other,04-04-2021,Billing inquiry,Open,Low,Social media,,,,
7428,54,Male,25-04-2021,Refund request,Open,High,Chat,,,,
7429,52,Male,17-11-2020,Refund request,Closed,Critical,Chat,01-06-2023 17:15,01-06-2023 5:28,5,-11.78
7430,68,Other,28-12-2020,Billing inquiry,Pending Customer Response,Critical,Social media,01-06-2023 3:45,,,
7431,40,Male,06-03-2020,Product inquiry,Closed,Medium,Social media,01-06-2023 5:37,01-06-2023 6:43,4,1.1
7432,53,Male,06-04-2021,Refund request,Closed,Medium,Email,01-06-2023 20:48,01-06-2023 19:02,1,-1.77
7433,39,Other,14-11-2020,Refund request,Open,Medium,Email,,,,
7434,64,Male,26-12-2021,Billing inquiry,Closed,Low,Email,01-06-2023 22:02,01-06-2023 19:26,1,-2.6
7435,28,Male,08-07-2021,Cancellation request,Pending Customer Response,Medium,Chat,01-06-2023 10:58,,,
7436,20,Female,23-10-2020,Refund request,Open,Critical,Social media,,,,
7437,35,Female,24-08-2020,Refund request,Pending Customer Response,Critical,Email,01-06-2023 15:54,,,
7438,44,Female,15-04-2021,Product inquiry,Pending Customer Response,Critical,Chat,01-06-2023 14:30,,,
7439,29,Female,19-02-2021,Billing inquiry,Open,High,Social media,,,,
7440,69,Other,26-07-2021,Billing inquiry,Open,Medium,Email,,,,
7441,46,Female,08-05-2021,Cancellation request,Closed,Critical,Email,01-06-2023 21:57,01-06-2023 2:19,1,-19.63
7442,60,Other,25-02-2021,Product inquiry,Pending Customer Response,Low,Social media,01-06-2023 23:53,,,
7443,67,Male,15-11-2021,Technical issue,Open,Critical,Social media,,,,
7444,67,Other,05-07-2021,Billing inquiry,Open,Medium,Phone,,,,
7445,51,Female,17-11-2020,Cancellation request,Closed,Low,Chat,01-06-2023 17:43,01-06-2023 14:05,3,-3.63
7446,27,Female,27-10-2021,Refund request,Pending Customer Response,High,Phone,01-06-2023 17:01,,,
7447,62,Other,07-11-2021,Cancellation request,Pending Customer Response,Medium,Chat,01-06-2023 21:04,,,
7448,27,Female,13-06-2020,Product inquiry,Open,High,Email,,,,
7449,26,Male,14-02-2020,Technical issue,Closed,High,Chat,01-06-2023 6:28,01-06-2023 20:05,2,13.62
7450,53,Female,27-06-2020,Refund request,Closed,Low,Chat,01-06-2023 6:06,01-06-2023 3:12,2,-2.9
7451,33,Male,16-06-2021,Technical issue,Open,Medium,Chat,,,,
7452,44,Other,26-05-2021,Product inquiry,Pending Customer Response,High,Chat,01-06-2023 14:56,,,
7453,60,Male,03-01-2020,Product inquiry,Pending Customer Response,Low,Email,01-06-2023 11:08,,,
7454,58,Male,20-06-2021,Technical issue,Closed,High,Social media,02-06-2023 0:30,01-06-2023 11:48,3,-12.7
7455,41,Male,25-07-2020,Technical issue,Open,Medium,Phone,,,,
7456,35,Female,03-06-2020,Product inquiry,Pending Customer Response,Medium,Social media,01-06-2023 4:56,,,
7457,65,Male,22-09-2020,Product inquiry,Closed,Medium,Phone,02-06-2023 0:29,01-06-2023 17:21,4,-7.13
7458,56,Female,03-06-2021,Refund request,Open,Critical,Email,,,,
7459,32,Other,21-11-2020,Product inquiry,Open,Low,Chat,,,,
7460,51,Female,28-11-2021,Product inquiry,Pending Customer Response,Critical,Social media,01-06-2023 15:08,,,
7461,68,Other,26-11-2021,Cancellation request,Pending Customer Response,Medium,Email,01-06-2023 16:13,,,
7462,18,Male,28-08-2021,Cancellation request,Pending Customer Response,Low,Email,01-06-2023 21:13,,,
7463,46,Female,20-06-2020,Product inquiry,Pending Customer Response,Low,Chat,01-06-2023 10:10,,,
7464,24,Other,20-08-2020,Billing inquiry,Closed,Low,Email,01-06-2023 10:11,01-06-2023 6:53,4,-3.3
7465,45,Female,23-06-2020,Technical issue,Closed,Low,Email,01-06-2023 12:28,01-06-2023 17:37,1,5.15
7466,54,Female,06-04-2021,Product inquiry,Open,Medium,Phone,,,,
7467,37,Female,03-04-2021,Refund request,Pending Customer Response,Critical,Email,01-06-2023 20:44,,,
7468,58,Male,24-03-2020,Product inquiry,Pending Customer Response,Critical,Phone,01-06-2023 4:27,,,
7469,63,Male,03-04-2020,Refund request,Pending Customer Response,Low,Email,01-06-2023 14:56,,,
7470,23,Female,09-01-2021,Technical issue,Open,Low,Social media,,,,
7471,35,Male,23-04-2020,Billing inquiry,Closed,Low,Social media,01-06-2023 7:42,01-06-2023 6:33,3,-1.15
7472,42,Male,29-03-2021,Technical issue,Pending Customer Response,High,Chat,01-06-2023 4:33,,,
7473,40,Male,29-12-2020,Technical issue,Pending Customer Response,High,Phone,01-06-2023 6:38,,,
7474,38,Male,09-10-2021,Product inquiry,Closed,High,Phone,02-06-2023 0:32,01-06-2023 15:01,5,-9.52
7475,46,Male,09-07-2021,Billing inquiry,Closed,Low,Email,01-06-2023 21:25,01-06-2023 9:42,2,-11.72
7476,65,Other,12-07-2020,Refund request,Pending Customer Response,Critical,Phone,01-06-2023 3:06,,,
7477,45,Male,07-04-2020,Billing inquiry,Closed,Medium,Phone,01-06-2023 2:42,01-06-2023 7:17,4,4.58
7478,20,Other,06-04-2021,Product inquiry,Closed,Critical,Phone,01-06-2023 19:26,01-06-2023 18:06,2,-1.33
7479,26,Female,07-07-2021,Technical issue,Closed,Critical,Email,01-06-2023 3:16,01-06-2023 7:28,4,4.2
7480,30,Other,14-10-2020,Refund request,Closed,Critical,Chat,02-06-2023 0:18,01-06-2023 21:36,5,-2.7
7481,61,Other,05-07-2020,Refund request,Open,Critical,Phone,,,,
7482,22,Male,19-02-2021,Product inquiry,Pending Customer Response,Low,Chat,01-06-2023 13:55,,,
7483,35,Male,06-11-2021,Product inquiry,Pending Customer Response,Critical,Phone,01-06-2023 4:06,,,
7484,65,Other,04-06-2020,Refund request,Open,Medium,Social media,,,,
7485,65,Female,14-01-2020,Cancellation request,Open,Low,Phone,,,,
7486,28,Male,29-08-2020,Refund request,Closed,Medium,Phone,01-06-2023 22:35,01-06-2023 3:57,3,-18.63
7487,54,Male,02-07-2020,Cancellation request,Open,Medium,Phone,,,,
7488,69,Other,02-07-2020,Cancellation request,Closed,Medium,Chat,01-06-2023 18:52,01-06-2023 13:30,1,-5.37
7489,20,Male,16-08-2021,Product inquiry,Open,Medium,Phone,,,,
7490,37,Male,19-10-2020,Billing inquiry,Pending Customer Response,Low,Email,01-06-2023 8:40,,,
7491,33,Female,18-09-2021,Refund request,Closed,High,Social media,01-06-2023 22:00,01-06-2023 13:28,1,-8.53
7492,44,Other,17-03-2020,Cancellation request,Open,Low,Phone,,,,
7493,46,Other,27-05-2021,Billing inquiry,Open,Low,Email,,,,
7494,59,Male,25-02-2020,Billing inquiry,Closed,Critical,Chat,01-06-2023 7:31,01-06-2023 8:11,5,0.67
7495,68,Male,04-05-2021,Billing inquiry,Closed,Low,Email,01-06-2023 20:53,01-06-2023 8:02,2,-12.85
7496,51,Female,13-05-2020,Technical issue,Closed,High,Phone,01-06-2023 13:58,01-06-2023 22:52,4,8.9
7497,36,Other,10-01-2021,Refund request,Open,Medium,Email,,,,
7498,23,Female,11-01-2021,Cancellation request,Pending Customer Response,Critical,Social media,01-06-2023 21:47,,,
7499,41,Male,16-08-2021,Billing inquiry,Open,High,Social media,,,,
7500,56,Male,30-04-2020,Cancellation request,Open,Medium,Phone,,,,
7501,23,Male,08-08-2020,Refund request,Pending Customer Response,Low,Phone,01-06-2023 3:36,,,
7502,63,Male,02-11-2021,Cancellation request,Closed,High,Chat,01-06-2023 22:37,01-06-2023 21:34,4,-1.05
7503,20,Male,11-01-2020,Billing inquiry,Open,Critical,Phone,,,,
7504,44,Male,08-10-2021,Product inquiry,Closed,Low,Chat,01-06-2023 23:32,01-06-2023 18:22,3,-5.17
7505,20,Male,06-01-2021,Cancellation request,Open,Medium,Email,,,,
7506,37,Male,16-07-2021,Billing inquiry,Closed,High,Social media,01-06-2023 16:27,01-06-2023 10:17,2,-6.17
7507,59,Male,21-06-2021,Technical issue,Closed,Critical,Phone,01-06-2023 13:51,01-06-2023 20:52,2,7.02
7508,56,Other,29-11-2021,Product inquiry,Pending Customer Response,Medium,Social media,01-06-2023 11:33,,,
7509,23,Female,09-09-2021,Product inquiry,Pending Customer Response,Critical,Social media,01-06-2023 4:59,,,
7510,68,Female,06-02-2020,Refund request,Closed,High,Chat,01-06-2023 4:11,01-06-2023 17:10,3,12.98
7511,57,Other,02-12-2020,Cancellation request,Pending Customer Response,Medium,Email,01-06-2023 5:11,,,
7512,40,Female,30-08-2021,Cancellation request,Closed,Medium,Email,01-06-2023 9:30,01-06-2023 14:15,2,4.75
7513,41,Male,02-09-2021,Refund request,Open,Medium,Social media,,,,
7514,50,Other,05-08-2021,Technical issue,Closed,Low,Chat,01-06-2023 1:21,01-06-2023 15:56,5,14.58
7515,31,Female,17-09-2021,Technical issue,Pending Customer Response,High,Chat,01-06-2023 1:50,,,
7516,54,Other,04-12-2020,Billing inquiry,Pending Customer Response,High,Social media,01-06-2023 9:35,,,
7517,60,Female,18-08-2020,Technical issue,Closed,Low,Phone,01-06-2023 7:11,01-06-2023 16:44,2,9.55
7518,44,Male,25-12-2021,Technical issue,Open,Medium,Phone,,,,
7519,23,Male,18-01-2021,Technical issue,Closed,Low,Email,01-06-2023 17:28,01-06-2023 2:48,5,-14.67
7520,19,Other,21-10-2020,Cancellation request,Closed,Critical,Email,01-06-2023 6:21,01-06-2023 8:44,1,2.38
7521,67,Male,31-07-2020,Technical issue,Closed,Low,Chat,01-06-2023 12:11,01-06-2023 3:18,5,-8.88
7522,24,Male,22-09-2020,Refund request,Pending Customer Response,Low,Social media,01-06-2023 19:44,,,
7523,19,Male,20-12-2021,Refund request,Closed,Critical,Phone,01-06-2023 17:11,01-06-2023 21:44,4,4.55
7524,64,Female,12-06-2021,Cancellation request,Closed,Low,Social media,01-06-2023 12:01,01-06-2023 1:04,2,-10.95
7525,37,Male,28-05-2021,Technical issue,Pending Customer Response,Medium,Phone,01-06-2023 5:05,,,
7526,56,Other,26-12-2021,Billing inquiry,Closed,High,Email,01-06-2023 13:26,01-06-2023 2:33,2,-10.88
7527,42,Male,06-03-2020,Technical issue,Pending Customer Response,High,Chat,01-06-2023 12:38,,,
7528,43,Other,01-12-2021,Technical issue,Closed,Medium,Email,01-06-2023 17:52,01-06-2023 1:24,5,-16.47
7529,30,Female,07-11-2021,Billing inquiry,Pending Customer Response,Critical,Email,01-06-2023 9:38,,,
7530,48,Other,15-02-2021,Technical issue,Pending Customer Response,Low,Email,01-06-2023 19:00,,,
7531,42,Other,10-01-2021,Technical issue,Closed,High,Chat,01-06-2023 3:45,01-06-2023 7:58,1,4.22
7532,43,Female,31-01-2021,Refund request,Open,Low,Email,,,,
7533,26,Other,23-07-2020,Cancellation request,Closed,High,Email,01-06-2023 3:57,01-06-2023 17:42,1,13.75
7534,50,Male,21-07-2021,Product inquiry,Open,Medium,Email,,,,
7535,67,Male,23-06-2021,Technical issue,Pending Customer Response,Critical,Email,01-06-2023 4:24,,,
7536,28,Male,06-04-2021,Refund request,Pending Customer Response,High,Social media,01-06-2023 10:39,,,
7537,40,Other,25-09-2020,Billing inquiry,Open,Low,Email,,,,
7538,38,Male,04-12-2021,Technical issue,Closed,Medium,Social media,01-06-2023 5:00,01-06-2023 19:58,3,14.97
7539,24,Female,04-02-2021,Billing inquiry,Open,High,Phone,,,,
7540,46,Female,07-03-2020,Cancellation request,Closed,High,Phone,01-06-2023 19:14,01-06-2023 21:39,4,2.42
7541,70,Other,08-11-2020,Technical issue,Open,Low,Email,,,,
7542,42,Male,23-10-2020,Product inquiry,Closed,Medium,Email,01-06-2023 8:44,01-06-2023 16:07,1,7.38
7543,68,Male,25-03-2021,Refund request,Closed,Critical,Chat,01-06-2023 3:44,01-06-2023 7:41,1,3.95
7544,52,Other,02-10-2021,Refund request,Closed,High,Email,01-06-2023 14:50,01-06-2023 11:41,5,-3.15
7545,58,Male,15-02-2021,Refund request,Pending Customer Response,Low,Email,01-06-2023 17:46,,,
7546,49,Female,21-03-2020,Product inquiry,Open,Critical,Phone,,,,
7547,58,Female,29-08-2021,Billing inquiry,Open,Medium,Phone,,,,
7548,28,Female,15-05-2021,Cancellation request,Closed,Medium,Social media,01-06-2023 11:40,01-06-2023 4:43,3,-6.95
7549,68,Male,10-05-2021,Technical issue,Closed,High,Social media,01-06-2023 1:42,01-06-2023 15:33,3,13.85
7550,18,Other,15-09-2021,Refund request,Closed,High,Social media,01-06-2023 21:58,01-06-2023 11:26,5,-10.53
7551,64,Male,08-07-2020,Technical issue,Pending Customer Response,Medium,Email,01-06-2023 23:23,,,
7552,27,Male,03-03-2021,Cancellation request,Pending Customer Response,High,Social media,01-06-2023 4:08,,,
7553,42,Other,07-05-2020,Technical issue,Pending Customer Response,High,Chat,01-06-2023 9:43,,,
7554,41,Male,27-12-2020,Billing inquiry,Pending Customer Response,Medium,Phone,01-06-2023 8:18,,,
7555,59,Female,25-05-2021,Product inquiry,Open,Medium,Email,,,,
7556,44,Female,12-05-2021,Technical issue,Closed,Critical,Email,01-06-2023 21:08,01-06-2023 9:12,2,-11.93
7557,60,Male,31-10-2021,Technical issue,Pending Customer Response,Low,Phone,01-06-2023 7:26,,,
7558,51,Male,17-11-2021,Refund request,Closed,Low,Chat,01-06-2023 6:15,01-06-2023 11:14,4,4.98
7559,62,Other,31-05-2020,Technical issue,Closed,High,Email,01-06-2023 8:26,01-06-2023 3:23,2,-5.05
7560,31,Female,14-05-2021,Refund request,Open,Medium,Email,,,,
7561,60,Other,13-11-2020,Billing inquiry,Open,Low,Phone,,,,
7562,41,Male,27-07-2020,Billing inquiry,Open,Critical,Chat,,,,
7563,45,Male,21-02-2021,Product inquiry,Closed,Medium,Phone,01-06-2023 15:36,01-06-2023 18:37,3,3.02
7564,35,Other,28-01-2021,Cancellation request,Pending Customer Response,Low,Chat,01-06-2023 10:07,,,
7565,48,Other,04-06-2020,Billing inquiry,Pending Customer Response,Low,Chat,01-06-2023 7:20,,,
7566,43,Other,13-08-2020,Cancellation request,Pending Customer Response,Medium,Email,01-06-2023 20:12,,,
7567,25,Other,20-02-2020,Cancellation request,Pending Customer Response,High,Phone,01-06-2023 18:08,,,
7568,40,Female,06-08-2020,Cancellation request,Closed,High,Chat,01-06-2023 5:46,01-06-2023 8:46,4,3
7569,46,Female,17-02-2020,Cancellation request,Closed,Medium,Chat,01-06-2023 1:41,01-06-2023 16:53,5,15.2
7570,55,Female,31-03-2021,Billing inquiry,Open,High,Phone,,,,
7571,51,Female,03-10-2020,Technical issue,Pending Customer Response,Medium,Social media,01-06-2023 10:29,,,
7572,42,Other,04-07-2021,Refund request,Open,Critical,Chat,,,,
7573,54,Female,09-08-2020,Cancellation request,Closed,High,Email,01-06-2023 2:29,01-06-2023 23:27,3,20.97
7574,48,Female,09-08-2020,Technical issue,Pending Customer Response,Low,Phone,01-06-2023 11:16,,,
7575,33,Female,26-07-2020,Refund request,Open,Medium,Phone,,,,
7576,62,Female,28-10-2021,Product inquiry,Open,Low,Phone,,,,
7577,64,Male,02-11-2021,Billing inquiry,Closed,Critical,Email,01-06-2023 13:12,01-06-2023 12:15,2,-0.95
7578,65,Male,07-08-2021,Technical issue,Open,High,Social media,,,,
7579,37,Other,21-12-2021,Product inquiry,Open,Medium,Phone,,,,
7580,19,Female,10-09-2021,Cancellation request,Pending Customer Response,Critical,Phone,01-06-2023 22:18,,,
7581,37,Other,22-09-2021,Refund request,Closed,Low,Chat,01-06-2023 20:36,01-06-2023 5:00,2,-15.6
7582,68,Female,25-02-2020,Technical issue,Closed,High,Email,01-06-2023 21:16,01-06-2023 8:07,2,-13.15
7583,43,Male,23-02-2020,Technical issue,Pending Customer Response,Critical,Chat,01-06-2023 1:04,,,
7584,45,Other,10-03-2021,Refund request,Closed,Critical,Chat,01-06-2023 8:30,01-06-2023 5:50,2,-2.67
7585,25,Other,08-04-2020,Product inquiry,Open,Critical,Chat,,,,
7586,34,Male,08-02-2020,Refund request,Closed,High,Phone,01-06-2023 7:26,01-06-2023 5:55,5,-1.52
7587,59,Male,13-04-2020,Cancellation request,Pending Customer Response,Low,Phone,02-06-2023 0:29,,,
7588,51,Female,04-11-2021,Product inquiry,Pending Customer Response,Low,Email,01-06-2023 23:14,,,
7589,69,Male,23-03-2021,Cancellation request,Closed,Critical,Email,01-06-2023 10:08,01-06-2023 20:40,1,10.53
7590,60,Other,27-11-2020,Billing inquiry,Pending Customer Response,Critical,Phone,01-06-2023 19:04,,,
7591,40,Male,16-09-2021,Cancellation request,Closed,High,Phone,01-06-2023 4:15,01-06-2023 2:50,2,-1.42
7592,23,Male,16-02-2020,Billing inquiry,Closed,Critical,Phone,01-06-2023 19:30,01-06-2023 5:17,2,-14.22
7593,52,Other,08-05-2021,Refund request,Open,Low,Phone,,,,
7594,69,Male,02-11-2020,Refund request,Pending Customer Response,Medium,Chat,01-06-2023 12:43,,,
7595,69,Male,02-12-2021,Cancellation request,Closed,High,Email,01-06-2023 14:16,01-06-2023 23:13,5,8.95
7596,22,Female,16-11-2021,Billing inquiry,Closed,Medium,Email,01-06-2023 2:05,01-06-2023 6:02,3,3.95
7597,47,Other,29-11-2021,Product inquiry,Pending Customer Response,Medium,Phone,01-06-2023 12:02,,,
7598,24,Male,06-12-2021,Billing inquiry,Open,Low,Phone,,,,
7599,60,Male,17-06-2020,Refund request,Closed,Low,Chat,01-06-2023 3:06,01-06-2023 7:07,3,4.02
7600,25,Female,17-10-2020,Refund request,Open,Low,Phone,,,,
7601,20,Other,23-07-2020,Product inquiry,Closed,High,Social media,01-06-2023 14:52,01-06-2023 15:02,5,0.17
7602,27,Male,12-02-2020,Refund request,Closed,Critical,Chat,01-06-2023 8:28,01-06-2023 16:18,5,7.83
7603,64,Female,16-01-2021,Cancellation request,Pending Customer Response,Critical,Phone,01-06-2023 23:03,,,
7604,63,Male,24-08-2020,Product inquiry,Closed,Medium,Social media,01-06-2023 6:46,01-06-2023 11:59,2,5.22
7605,70,Female,11-06-2020,Cancellation request,Pending Customer Response,Medium,Chat,01-06-2023 23:23,,,
7606,51,Male,16-06-2021,Refund request,Open,Critical,Chat,,,,
7607,67,Other,30-06-2021,Product inquiry,Open,High,Social media,,,,
7608,65,Other,01-11-2020,Refund request,Open,Critical,Social media,,,,
